tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,d1_ATP,d1_Date,d1_Series,d1_Court,d1_Surface,d1_Round,d1_Best of,d1_WRank,d1_LRank,d1_WPts,d1_LPts,d1_W1,d1_L1,d1_W2,d1_L2,d1_W3,d1_L3,d1_W4,d1_L4,d1_W5,d1_L5,d1_Wsets,d1_Lsets,d1_Comment,d1_B365W,d1_B365L,d1_PSW,d1_PSL,d1_MaxW,d1_MaxL,d1_AvgW,d1_AvgL
2023-0416,Rome Masters,Clay,128,M,20230508,269,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.9,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,23.8,7-6(5) 6-2,3,R64,111.0,1.0,0.0,57.0,42.0,33.0,9.0,10.0,1.0,2.0,4.0,2.0,72.0,43.0,26.0,16.0,10.0,3.0,6.0,1.0,6775.0,61.0,826.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,1.0,61.0,6775.0,826.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.13,7.11,1.14,7.25,1.11,6.45
2023-0416,Rome Masters,Clay,128,M,20230508,268,105777,26.0,,Grigor Dimitrov,R,191.0,BUL,31.9,104527,,,Stan Wawrinka,R,183.0,SUI,38.1,6-4 7-6(3),3,R64,97.0,4.0,4.0,66.0,40.0,35.0,15.0,11.0,1.0,2.0,2.0,0.0,76.0,48.0,33.0,15.0,11.0,5.0,7.0,33.0,1125.0,84.0,717.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,33.0,84.0,1125.0,717.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.78,2.17,1.82,2.18,1.76,2.06
2023-0416,Rome Masters,Clay,128,M,20230508,267,105916,,,Marton Fucsovics,R,188.0,HUN,31.2,200282,17.0,,Alex De Minaur,R,183.0,AUS,24.2,6-3 6-4,3,R64,113.0,1.0,3.0,77.0,43.0,30.0,16.0,9.0,9.0,11.0,0.0,2.0,60.0,32.0,19.0,11.0,10.0,2.0,7.0,92.0,691.0,18.0,1995.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,92.0,18.0,691.0,1995.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.49,1.61,2.49,1.66,2.31,1.6
2023-0416,Rome Masters,Clay,128,M,20230508,266,111815,13.0,,Cameron Norrie,L,188.0,GBR,27.7,124186,,Q,Alexandre Muller,R,183.0,FRA,26.2,6-2 6-3,3,R64,74.0,4.0,1.0,52.0,35.0,26.0,11.0,9.0,1.0,1.0,0.0,1.0,53.0,35.0,19.0,10.0,8.0,4.0,7.0,13.0,2680.0,100.0,605.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,13.0,100.0,2680.0,605.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.35,3.49,1.36,3.7,1.32,3.34
2023-0416,Rome Masters,Clay,128,M,20230508,265,200615,,Q,Alexei Popyrin,R,196.0,AUS,23.7,200000,10.0,,Felix Auger Aliassime,R,193.0,CAN,22.7,6-4 4-6 7-5,3,R64,197.0,8.0,2.0,95.0,61.0,46.0,21.0,16.0,2.0,4.0,7.0,9.0,115.0,64.0,46.0,26.0,16.0,13.0,16.0,77.0,726.0,10.0,3235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0416,Rome Masters,Clay,128,M,20230508,264,126128,,Q,Roman Safiullin,R,185.0,RUS,25.7,200624,22.0,,Sebastian Korda,R,196.0,USA,22.8,6-2 7-6(5),3,R64,104.0,6.0,4.0,82.0,42.0,33.0,17.0,10.0,6.0,8.0,5.0,3.0,71.0,42.0,29.0,11.0,10.0,5.0,9.0,103.0,586.0,29.0,1265.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,103.0,29.0,586.0,1265.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.7,2.29,1.75,2.3,1.68,2.19
2023-0416,Rome Masters,Clay,128,M,20230508,263,104926,,WC,Fabio Fognini,R,178.0,ITA,35.9,200175,30.0,,Miomir Kecmanovic,R,183.0,SRB,23.6,6-3 7-6(6),3,R64,115.0,4.0,4.0,71.0,40.0,35.0,15.0,10.0,0.0,0.0,4.0,0.0,77.0,47.0,30.0,20.0,11.0,6.0,8.0,130.0,468.0,37.0,1055.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,130.0,37.0,468.0,1055.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.6,1.56,2.75,1.58,2.52,1.52
2023-0416,Rome Masters,Clay,128,M,20230508,262,208029,7.0,,Holger Rune,R,188.0,DEN,20.0,209950,,Q,Arthur Fils,R,185.0,FRA,18.9,6-3 6-3,3,R64,84.0,2.0,2.0,53.0,31.0,25.0,13.0,9.0,3.0,4.0,1.0,1.0,63.0,39.0,23.0,9.0,9.0,8.0,12.0,7.0,3865.0,119.0,520.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,7.0,119.0,3865.0,520.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.21,5.14,1.21,5.5,1.17,4.93
2023-0416,Rome Masters,Clay,128,M,20230508,261,134770,4.0,,Casper Ruud,R,183.0,NOR,24.3,126239,,,Arthur Rinderknech,R,196.0,FRA,27.7,6-4 6-0,3,R64,61.0,1.0,2.0,45.0,33.0,27.0,7.0,8.0,2.0,2.0,2.0,0.0,35.0,21.0,14.0,4.0,8.0,0.0,4.0,4.0,5165.0,89.0,711.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,4.0,89.0,5165.0,711.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.17,5.9,1.19,6.05,1.15,5.38
2023-0416,Rome Masters,Clay,128,M,20230508,260,122330,,,Alexander Bublik,R,196.0,KAZ,25.8,210097,28.0,,Ben Shelton,L,193.0,USA,20.5,6-4 1-6 6-2,3,R64,112.0,5.0,3.0,65.0,44.0,36.0,10.0,12.0,1.0,3.0,10.0,5.0,82.0,36.0,29.0,24.0,13.0,7.0,10.0,49.0,880.0,35.0,1095.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,49.0,35.0,880.0,1095.0,6.0,4.0,1.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.73,2.36,1.67,2.39,1.78,2.22,1.66
2023-0416,Rome Masters,Clay,128,M,20230508,259,111513,,,Laslo Djere,R,188.0,SRB,27.9,122298,23.0,,Botic Van De Zandschulp,R,191.0,NED,27.5,6-2 6-4,3,R64,85.0,1.0,1.0,63.0,40.0,28.0,15.0,9.0,6.0,6.0,0.0,1.0,44.0,29.0,19.0,8.0,9.0,0.0,3.0,62.0,825.0,30.0,1250.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,62.0,30.0,825.0,1250.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.87,2.04,1.91,2.06,1.81,1.99
2023-0416,Rome Masters,Clay,128,M,20230508,258,106426,,,Cristian Garin,R,185.0,CHI,26.9,126205,16.0,,Tommy Paul,R,185.0,USA,25.9,4-6 6-3 6-4,3,R64,160.0,1.0,3.0,99.0,73.0,43.0,15.0,15.0,7.0,12.0,4.0,4.0,102.0,58.0,33.0,22.0,14.0,6.0,12.0,79.0,723.0,17.0,2170.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,79.0,17.0,723.0,2170.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.88,2.02,1.91,2.11,1.83,1.96
2023-0416,Rome Masters,Clay,128,M,20230508,257,106296,,,Gregoire Barrere,R,183.0,FRA,29.2,111575,11.0,,Karen Khachanov,R,198.0,RUS,26.9,4-6 6-4 7-6(4),3,R64,155.0,6.0,5.0,102.0,55.0,38.0,26.0,16.0,3.0,7.0,9.0,1.0,104.0,62.0,39.0,28.0,16.0,6.0,10.0,63.0,813.0,11.0,3025.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,63.0,11.0,813.0,3025.0,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,5.5,1.14,5.72,1.18,5.8,1.18,5.32,1.15
2023-0416,Rome Masters,Clay,128,M,20230508,256,202103,24.0,,Francisco Cerundolo,R,185.0,ARG,24.7,200059,,,Yibing Wu,R,183.0,CHN,23.5,4-6 6-2 6-3,3,R64,119.0,2.0,0.0,68.0,44.0,31.0,12.0,13.0,2.0,7.0,4.0,0.0,100.0,59.0,31.0,16.0,14.0,9.0,17.0,31.0,1200.0,57.0,838.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,31.0,57.0,1200.0,838.0,4.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.36,3.2,1.42,3.13,1.42,3.76,1.35,3.22
2023-0416,Rome Masters,Clay,128,M,20230508,255,207686,,LL,Alexander Shevchenko,R,185.0,KAZ,22.4,202104,,,Sebastian Baez,R,170.0,ARG,22.3,6-3 6-4,3,R64,105.0,3.0,6.0,73.0,35.0,28.0,18.0,10.0,6.0,7.0,0.0,2.0,67.0,47.0,29.0,9.0,9.0,3.0,6.0,93.0,657.0,40.0,985.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,93.0,40.0,657.0,985.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,3.29,1.39,3.29,1.54,2.91,1.41
2023-0416,Rome Masters,Clay,128,M,20230508,254,206173,8.0,,Jannik Sinner,R,191.0,ITA,21.7,106423,,Q,Thanasi Kokkinakis,R,193.0,AUS,27.0,6-1 6-4,3,R64,78.0,2.0,0.0,39.0,26.0,25.0,11.0,9.0,0.0,0.0,3.0,1.0,49.0,29.0,19.0,8.0,8.0,2.0,5.0,8.0,3525.0,104.0,576.0,28.0,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,8.0,104.0,3525.0,576.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.14,7.03,1.14,7.03,1.12,6.21
2023-0416,Rome Masters,Clay,128,M,20230508,253,126094,6.0,,Andrey Rublev,R,188.0,RUS,25.5,144684,,,Alex Molcan,L,178.0,SVK,25.4,6-3 6-4,3,R64,79.0,3.0,1.0,54.0,34.0,28.0,13.0,10.0,2.0,2.0,1.0,1.0,53.0,35.0,24.0,12.0,9.0,4.0,6.0,6.0,4190.0,59.0,830.0,28.0,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,6.0,59.0,4190.0,830.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.2,5.25,1.21,5.5,1.18,4.79
2023-0416,Rome Masters,Clay,128,M,20230508,252,200221,27.0,,Alejandro Davidovich Fokina,R,183.0,ESP,23.9,105550,,PR,Guido Pella,L,183.0,ARG,32.9,6-0 7-6(4),3,R64,99.0,1.0,2.0,75.0,53.0,40.0,9.0,9.0,4.0,5.0,1.0,2.0,63.0,47.0,28.0,6.0,9.0,7.0,11.0,34.0,1115.0,484.0,80.0,28.0,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,34.0,484.0,1115.0,80.0,6.0,0.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.19,5.74,1.21,5.74,1.17,5.02
2023-0416,Rome Masters,Clay,128,M,20230508,251,106065,,,Marco Cecchinato,R,185.0,ITA,30.6,105138,21.0,,Roberto Bautista Agut,R,183.0,ESP,35.0,6-2 6-2,3,R64,76.0,2.0,2.0,56.0,31.0,24.0,15.0,8.0,7.0,7.0,0.0,0.0,48.0,34.0,20.0,6.0,8.0,2.0,6.0,83.0,720.0,25.0,1475.0,28.0,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,83.0,25.0,720.0,1475.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.47,1.61,2.56,1.61,2.45,1.55
2023-0416,Rome Masters,Clay,128,M,20230508,250,105870,,Q,Yannick Hanfmann,R,193.0,GER,31.4,126203,9.0,,Taylor Fritz,R,196.0,USA,25.5,6-4 6-1,3,R64,71.0,2.0,0.0,44.0,25.0,18.0,14.0,8.0,1.0,2.0,1.0,2.0,53.0,24.0,13.0,12.0,9.0,0.0,5.0,101.0,602.0,9.0,3380.0,28.0,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,101.0,9.0,602.0,3380.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.95,1.46,2.98,1.52,2.74,1.45
2023-0416,Rome Masters,Clay,128,M,20230508,249,200670,,,J J Wolf,R,183.0,USA,24.3,128034,14.0,,Hubert Hurkacz,R,196.0,POL,26.2,6-3 6-4,3,R64,76.0,2.0,3.0,57.0,36.0,30.0,12.0,10.0,0.0,0.0,8.0,1.0,52.0,27.0,21.0,13.0,9.0,0.0,2.0,54.0,860.0,15.0,2525.0,28.0,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,54.0,15.0,860.0,2525.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.75,1.29,4.28,1.26,4.3,1.29,3.96,1.25
2023-0416,Rome Masters,Clay,128,M,20230508,248,100644,19.0,,Alexander Zverev,R,198.0,GER,26.0,105676,,,David Goffin,R,180.0,BEL,32.4,5-7 6-3 6-4,3,R64,146.0,6.0,4.0,82.0,54.0,37.0,11.0,15.0,3.0,8.0,3.0,1.0,100.0,61.0,36.0,17.0,16.0,12.0,19.0,22.0,1630.0,107.0,570.0,28.0,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,22.0,107.0,1630.0,570.0,5.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.22,4.33,1.24,4.6,1.27,4.68,1.22,4.32
2023-0416,Rome Masters,Clay,128,M,20230508,247,126523,31.0,,Bernabe Zapata Miralles,R,183.0,ESP,26.3,106186,,,Jason Kubler,R,178.0,AUS,29.9,6-4 6-1,3,R64,88.0,0.0,3.0,71.0,40.0,24.0,17.0,9.0,6.0,8.0,0.0,2.0,43.0,25.0,12.0,8.0,8.0,3.0,8.0,38.0,1016.0,66.0,782.0,28.0,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,38.0,66.0,1016.0,782.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.65,2.39,1.65,2.41,1.59,2.35
2023-0416,Rome Masters,Clay,128,M,20230508,246,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,200325,,,Emil Ruusuvuori,R,188.0,FIN,24.0,6-4 6-2,3,R64,88.0,6.0,2.0,54.0,35.0,25.0,8.0,9.0,0.0,2.0,0.0,0.0,51.0,38.0,22.0,4.0,9.0,6.0,11.0,3.0,5330.0,43.0,957.0,28.0,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,3.0,43.0,5330.0,957.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.42,3.13,1.42,3.55,1.34,3.27
2023-0416,Rome Masters,Clay,128,M,20230508,245,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,24.7,132686,,,Nuno Borges,R,185.0,POR,26.2,6-3 6-3,3,R64,70.0,4.0,3.0,49.0,31.0,27.0,11.0,9.0,0.0,0.0,1.0,1.0,63.0,43.0,24.0,12.0,9.0,3.0,6.0,5.0,5015.0,88.0,713.0,28.0,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,5.0,88.0,5015.0,713.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.12,7.92,1.12,7.92,1.11,6.85
2023-0416,Rome Masters,Clay,128,M,20230508,244,132283,,,Lorenzo Sonego,R,191.0,ITA,27.9,106415,25.0,,Yoshihito Nishioka,L,170.0,JPN,27.6,7-5 6-3,3,R64,105.0,5.0,0.0,68.0,43.0,33.0,15.0,11.0,4.0,5.0,1.0,0.0,60.0,36.0,20.0,15.0,10.0,3.0,6.0,48.0,890.0,32.0,1171.0,28.0,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,48.0,32.0,890.0,1171.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.45,2.98,1.46,3.02,1.43,2.82
2023-0416,Rome Masters,Clay,128,M,20230508,243,207518,18.0,,Lorenzo Musetti,R,185.0,ITA,21.1,208286,,WC,Matteo Arnaldi,R,185.0,ITA,22.2,6-4 6-4,3,R64,112.0,1.0,1.0,66.0,42.0,30.0,16.0,10.0,3.0,3.0,0.0,4.0,75.0,43.0,29.0,16.0,10.0,5.0,7.0,19.0,1960.0,99.0,608.0,28.0,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,19.0,99.0,1960.0,608.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.39,3.26,1.42,3.27,1.37,3.09
2023-0416,Rome Masters,Clay,128,M,20230508,242,126207,12.0,,Frances Tiafoe,R,188.0,USA,25.2,127157,,Q,Daniel Altmaier,R,188.0,GER,24.6,3-6 7-5 6-3,3,R64,155.0,7.0,1.0,108.0,63.0,43.0,25.0,15.0,9.0,11.0,8.0,1.0,94.0,65.0,44.0,18.0,15.0,8.0,11.0,12.0,2755.0,65.0,792.0,28.0,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,12.0,65.0,2755.0,792.0,3.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.5,1.56,2.62,1.56,2.62,1.52,2.53
2023-0416,Rome Masters,Clay,128,M,20230508,241,106432,15.0,,Borna Coric,R,188.0,CRO,26.4,106329,,,Thiago Monteiro,L,183.0,BRA,28.9,4-6 7-6(8) 7-6(5),3,R64,212.0,10.0,4.0,109.0,57.0,49.0,31.0,17.0,3.0,5.0,8.0,0.0,114.0,72.0,52.0,29.0,17.0,4.0,5.0,16.0,2240.0,98.0,627.0,28.0,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,16.0,98.0,2240.0,627.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.36,3.2,1.43,3.09,1.38,3.25,1.36,3.14
2023-0416,Rome Masters,Clay,128,M,20230508,240,106148,,,Roberto Carballes Baena,R,183.0,ESP,30.1,105554,20.0,,Daniel Evans,R,175.0,GBR,32.9,7-6(5) 5-7 6-4,3,R64,226.0,0.0,3.0,134.0,111.0,72.0,13.0,17.0,12.0,15.0,9.0,6.0,115.0,70.0,47.0,25.0,17.0,7.0,10.0,51.0,876.0,24.0,1480.0,28.0,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,51.0,24.0,876.0,1480.0,7.0,6.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.67,2.2,1.67,2.36,1.67,2.36,1.62,2.28
2023-0416,Rome Masters,Clay,128,M,20230508,239,206681,,Q,Fabian Marozsan,R,193.0,HUN,23.5,208103,32.0,,Jiri Lehecka,R,185.0,CZE,21.4,4-6 6-1 7-6(4),3,R64,131.0,0.0,2.0,103.0,68.0,46.0,19.0,15.0,3.0,6.0,3.0,4.0,80.0,52.0,40.0,12.0,14.0,3.0,7.0,135.0,441.0,39.0,992.0,28.0,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3.0,135.0,39.0,441.0,992.0,4.0,6.0,6.0,1.0,7.0,6.0,,,,,2.0,1.0,Completed,2.75,1.44,2.88,1.47,3.05,1.47,2.86,1.42
2023-0416,Rome Masters,Clay,128,M,20230508,238,207989,2.0,,Carlos Alcaraz,R,183.0,ESP,20.0,105077,,,Albert Ramos,L,188.0,ESP,35.3,6-4 6-1,3,R64,86.0,3.0,1.0,47.0,38.0,28.0,6.0,9.0,1.0,2.0,1.0,1.0,64.0,41.0,23.0,10.0,8.0,8.0,12.0,2.0,6770.0,72.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0416,Rome Masters,Clay,128,M,20230508,236,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,23.8,209414,,,Luca Van Assche,R,178.0,FRA,18.9,7-6(7) 6-3,3,R128,122.0,7.0,0.0,65.0,38.0,28.0,13.0,10.0,3.0,6.0,3.0,2.0,80.0,49.0,27.0,15.0,11.0,5.0,10.0,61.0,826.0,85.0,716.0,28.0,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3.0,61.0,85.0,826.0,716.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.7,2.27,1.75,2.3,1.66,2.23
2023-0416,Rome Masters,Clay,128,M,20230508,235,104527,,,Stan Wawrinka,R,183.0,SUI,38.1,125802,,,Ilya Ivashka,R,193.0,BLR,29.1,6-2 6-4,3,R128,77.0,5.0,0.0,53.0,30.0,24.0,15.0,9.0,1.0,1.0,2.0,1.0,55.0,33.0,22.0,9.0,9.0,3.0,6.0,84.0,717.0,73.0,741.0,28.0,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3.0,84.0,73.0,717.0,741.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.52,2.71,1.62,2.8,1.5,2.6
2023-0416,Rome Masters,Clay,128,M,20230508,232,105916,,,Marton Fucsovics,R,188.0,HUN,31.2,105936,,,Filip Krajinovic,R,185.0,SRB,31.1,6-4 6-2,3,R128,87.0,1.0,0.0,42.0,26.0,22.0,11.0,9.0,1.0,2.0,1.0,0.0,58.0,43.0,24.0,7.0,9.0,1.0,5.0,92.0,691.0,74.0,741.0,28.0,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3.0,92.0,74.0,691.0,741.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.9,1.99,1.91,2.05,1.86,1.95
2023-0416,Rome Masters,Clay,128,M,20230508,231,124186,,Q,Alexandre Muller,R,183.0,FRA,26.2,106378,,PR,Kyle Edmund,R,188.0,GBR,28.3,6-1 6-3,3,R128,62.0,6.0,0.0,39.0,28.0,22.0,10.0,8.0,0.0,0.0,1.0,1.0,51.0,31.0,17.0,7.0,8.0,1.0,5.0,100.0,605.0,473.0,85.0,28.0,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3.0,100.0,473.0,605.0,85.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.21,1.28,4.21,1.24,3.98
2023-0416,Rome Masters,Clay,128,M,20230508,228,200615,,Q,Alexei Popyrin,R,196.0,AUS,23.7,106331,,,Christopher Oconnell,R,183.0,AUS,28.9,6-2 7-6(5),3,R128,95.0,10.0,1.0,62.0,42.0,36.0,11.0,10.0,5.0,6.0,0.0,6.0,61.0,33.0,26.0,11.0,10.0,1.0,4.0,77.0,726.0,78.0,724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0416,Rome Masters,Clay,128,M,20230508,227,126128,,Q,Roman Safiullin,R,185.0,RUS,25.7,106218,,,Marcos Giron,R,180.0,USA,29.7,6-4 6-3,3,R128,79.0,2.0,2.0,51.0,35.0,26.0,8.0,9.0,4.0,6.0,3.0,0.0,61.0,36.0,22.0,10.0,10.0,4.0,9.0,103.0,586.0,60.0,826.0,28.0,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3.0,103.0,60.0,586.0,826.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.63,2.4,1.7,2.44,1.59,2.35
2023-0416,Rome Masters,Clay,128,M,20230508,224,104926,,WC,Fabio Fognini,R,178.0,ITA,35.9,104918,,,Andy Murray,R,191.0,GBR,35.9,6-4 4-6 6-4,3,R128,174.0,7.0,3.0,111.0,68.0,45.0,23.0,15.0,14.0,18.0,3.0,1.0,104.0,59.0,38.0,21.0,15.0,7.0,12.0,130.0,468.0,42.0,965.0,28.0,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3.0,130.0,42.0,468.0,965.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.63,1.5,2.51,1.59,2.75,1.59,2.56,1.5
2023-0416,Rome Masters,Clay,128,M,20230508,223,209950,,Q,Arthur Fils,R,185.0,FRA,18.9,207678,,Q,Juan Manuel Cerundolo,L,183.0,ARG,21.4,6-1 1-6 6-4,3,R128,129.0,6.0,2.0,85.0,59.0,37.0,16.0,12.0,8.0,10.0,3.0,3.0,97.0,68.0,38.0,17.0,12.0,10.0,13.0,119.0,520.0,105.0,575.0,28.0,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3.0,119.0,105.0,520.0,575.0,6.0,1.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.91,1.98,1.91,2.1,1.84,1.96
2023-0416,Rome Masters,Clay,128,M,20230508,220,126239,,,Arthur Rinderknech,R,196.0,FRA,27.7,207925,,Q,Flavio Cobolli,R,183.0,ITA,21.0,6-4 6-3,3,R128,89.0,8.0,1.0,66.0,51.0,34.0,12.0,10.0,4.0,4.0,2.0,6.0,61.0,36.0,24.0,13.0,9.0,7.0,9.0,89.0,711.0,183.0,327.0,28.0,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3.0,89.0,183.0,711.0,327.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.0,1.4,2.99,1.44,3.2,1.45,2.93,1.4
2023-0416,Rome Masters,Clay,128,M,20230508,219,122330,,,Alexander Bublik,R,196.0,KAZ,25.8,124079,,Q,Pedro Martinez,R,185.0,ESP,26.0,6-3 7-6(4),3,R128,106.0,11.0,11.0,74.0,47.0,37.0,13.0,11.0,4.0,5.0,4.0,5.0,67.0,42.0,31.0,13.0,10.0,3.0,5.0,49.0,880.0,142.0,416.0,28.0,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3.0,49.0,142.0,880.0,416.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.22,1.73,2.26,1.79,2.14,1.71
2023-0416,Rome Masters,Clay,128,M,20230508,216,111513,,,Laslo Djere,R,188.0,SRB,27.9,106005,,,Constant Lestienne,R,180.0,FRA,30.9,6-1 0-0 RET,3,R128,27.0,2.0,0.0,21.0,13.0,10.0,5.0,3.0,3.0,3.0,1.0,2.0,18.0,11.0,5.0,1.0,4.0,0.0,3.0,62.0,825.0,70.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
